sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_hh	sample2_hh	HH_type	sample1_host	sample2_host
D1045	P1038	na	NZ_CP019267.1	4740860	2398864	50.5998	2390057	99.6329	2387621	99.8981	8807	0.3671	2396412	99.8978	11670	0.4865	9218	78.9889	446	3.8218	1802	15.4413	9178	78.6461	147464	38.6901	44830	100	0.9775	045	038	Between	Animal	Animal
D1045	P1058	na	NZ_CP019267.1	4740860	2099191	44.2787	2092213	99.6676	2089319	99.8617	6978	0.3324	2096263	99.8605	10175	0.4847	7247	71.2236	303	2.9779	2336	22.9582	7084	69.6216	147464	29.6913	27647	100	0.974	045	058	Between	Animal	Animal
D1045	P1064	na	NZ_CP019267.1	4740860	1710855	36.0874	1706436	99.7417	1702485	99.7685	4419	0.2583	1706881	99.7677	8700	0.5085	4726	54.3218	334	3.8391	2511	28.8621	5534	63.6092	147464	47.0813	83968	93.9001	0.973	045	064	Between	Animal	Animal
D1045	P1099	na	NZ_CP019267.1	4740860	4182459	88.2215	4182038	99.9899	4177282	99.8863	421	0.0101	4177698	99.8862	6154	0.1471	1393	22.6357	1025	16.6558	2591	42.1027	2515	40.8677	147464	67.1683	148662	74.7192	0.9653	045	099	Between	Animal	Animal
D1045	P1110	na	NZ_CP019267.1	4740860	2949928	62.2235	2945267	99.842	2942327	99.9002	4661	0.158	2946982	99.9001	8583	0.291	5637	65.6763	1022	11.9073	1427	16.6259	5897	68.7056	147464	71.5286	104975	88.6402	0.9805	045	110	Between	Animal	Animal
D1045	P2060	na	NZ_CP019267.1	4740860	2457452	51.8356	2455392	99.9162	2452632	99.8876	2060	0.0838	2454671	99.8868	5269	0.2144	2488	47.2196	470	8.9201	2371	44.9991	2204	41.8296	147464	44.7363	120843	95.6712	0.9692	045	060	Between	Animal	Animal
D1045	P2064	na	NZ_CP019267.1	4740860	3766709	79.452	3761793	99.8695	3758890	99.9228	4916	0.1305	3763771	99.922	8319	0.2209	5381	64.6833	523	6.2868	2688	32.3116	4636	55.7279	147464	36.8782	52536	100	0.9783	045	064	Between	Animal	Animal
D1045	P2069	na	NZ_CP019267.1	4740860	2903556	61.2453	2894832	99.6995	2893126	99.9411	8724	0.3005	2901818	99.9401	11069	0.3812	9331	84.2985	671	6.062	1097	9.9106	8950	80.8564	147464	51.5034	91008	100	0.9716	045	069	Between	Animal	Animal
D1045	P2092	na	NZ_CP019267.1	4740860	3672760	77.4703	3667281	99.8508	3662957	99.8821	5479	0.1492	3668393	99.8811	10349	0.2818	5982	57.8027	558	5.3918	2807	27.1234	6665	64.4024	147464	49.7762	96103	67.668	0.9744	045	092	Between	Animal	Animal
D1045	P3011	na	NZ_CP019267.1	4740860	4015170	84.6929	4008877	99.8433	4005954	99.9271	6293	0.1567	4012222	99.9266	9919	0.247	6971	70.2793	755	7.6117	2590	26.1115	5920	59.6834	147464	40.7991	81029	100	0.972	045	011	Between	Animal	Animal
D1045	P3060	na	NZ_CP019267.1	4740860	2301840	48.5532	2297790	99.8241	2296127	99.9276	4050	0.1759	2300163	99.9271	6136	0.2666	4459	72.6695	433	7.0567	1206	19.6545	4225	68.8559	147464	53.7134	127461	95.8952	0.9747	045	060	Between	Animal	Animal
D1045	P3068	na	NZ_CP019267.1	4740860	3974937	83.8442	3974345	99.9851	3970116	99.8936	592	0.0149	3970703	99.8935	6164	0.1551	1930	31.3108	1368	22.1934	1364	22.1285	3405	55.2401	147464	66.6332	154052	85.6867	0.9665	045	068	Between	Animal	Animal
D1045	S1053	na	NZ_CP019267.1	4740860	2442355	51.5171	2440747	99.9342	2438697	99.916	1608	0.0658	2440299	99.9158	4199	0.1719	2143	51.036	550	13.0984	984	23.4342	2507	59.7047	147464	40.7991	68249	100	0.9705	045	053	Between	Animal	Environment
D1045	S1081	na	NZ_CP019267.1	4740860	4026747	84.9371	4021451	99.8685	4018871	99.9358	5296	0.1315	4024125	99.9349	8929	0.2217	6307	70.635	1143	12.801	1572	17.6056	5713	63.9825	147464	42.3256	95860	65.1001	0.9671	045	081	Between	Animal	Environment
D1045	S1099	na	NZ_CP019267.1	4740860	3484490	73.4991	3481404	99.9114	3478007	99.9024	3086	0.0886	3481071	99.9019	7028	0.2017	3609	51.3517	553	7.8685	2892	41.1497	3288	46.7843	147464	32.8528	68264	49.2925	0.9675	045	099	Between	Animal	Environment
D1049	P2069	na	NZ_CP020058.1	4595238	1728902	37.6238	1715788	99.2415	1708059	99.5495	13114	0.7585	1721103	99.5489	21675	1.2537	13876	64.0185	1549	7.1465	11066	51.0542	7717	35.6032	79416	39.9957	16893	100	0.9863	049	069	Between	Animal	Animal
D1049	S1019	na	NZ_CP076276.1	4860798	1888705	38.8559	1876891	99.3745	1872353	99.7582	11814	0.6255	1884083	99.7553	17176	0.9094	12554	73.0904	1224	7.1262	12279	71.4893	3109	18.1008	43933	30.46	56347	26.1487	0.9848	049	019	Between	Animal	Environment
D1049	S1062	na	NZ_CP020058.1	4595238	2758832	60.0368	2751377	99.7298	2739789	99.5788	7455	0.2702	2747185	99.5778	19507	0.7071	7860	40.2932	472	2.4196	17965	92.0951	997	5.111	79416	57.3701	75981	68.25	0.9833	049	062	Between	Animal	Environment
D1049	W1019	na	NZ_CP076276.1	4860798	1804422	37.1219	1791019	99.2572	1786654	99.7563	13403	0.7428	1799953	99.7523	18561	1.0286	14092	75.9226	1335	7.1925	11098	59.792	5304	28.576	43933	30.46	62906	21.3986	0.9835	049	019	Between	Animal	Environment
D1049	W1099	na	NZ_CP085488.1	4672036	963271	20.6178	957291	99.3792	951993	99.4466	5980	0.6208	957926	99.4451	12057	1.2517	6712	55.6689	950	7.8792	5954	49.3821	4259	35.3239	36226	52.0621	66307	32.808	0.9861	049	099	Between	Animal	Environment
D1057	P1066	na	NZ_CP067232.1	4622610	1906131	41.235	1901804	99.773	1898873	99.8459	4327	0.227	1903176	99.845	8474	0.4446	5519	65.1286	1398	16.4975	2997	35.367	3608	42.5773	22729	100	30825	51.8281	0.9953	057	066	Between	Animal	Animal
D1057	P1076	na	NZ_CP067232.1	4622610	2252136	48.72	2247474	99.793	2246145	99.9409	4662	0.207	2250796	99.9405	7937	0.3524	6597	83.117	2069	26.0678	2566	32.3296	2722	34.2951	22729	100	91239	24.8983	0.9851	057	076	Between	Animal	Animal
D1057	P1110	na	NZ_CP067232.1	4622610	2411377	52.1648	2407129	99.8238	2401132	99.7509	4248	0.1762	2405345	99.7499	11841	0.491	5809	49.0584	1635	13.808	3782	31.9399	5865	49.5313	22729	100	71734	29.0225	0.9885	057	110	Between	Animal	Animal
D1057	P2005	na	NZ_CP067232.1	4622610	2616971	56.6124	2606671	99.6064	2604818	99.9289	10300	0.3936	2615075	99.9275	13809	0.5277	11913	86.2698	1949	14.114	3418	24.752	7516	54.4283	22729	100	48626	39.1766	0.9928	057	005	Between	Animal	Animal
D1057	S1083	na	NZ_CP067232.1	4622610	1940686	41.9825	1932159	99.5606	1929939	99.8851	8527	0.4394	1938430	99.8838	11542	0.5947	9286	80.454	1280	11.0899	3425	29.6742	6071	52.5992	22729	100	18097	100	0.999	057	083	Between	Animal	Environment
D1058	D1076	na	NZ_CP019267.1	4740860	1386298	29.2415	1381709	99.669	1377172	99.6716	4589	0.331	1381729	99.6704	9628	0.6945	5059	52.5447	587	6.0968	6028	62.6091	2762	28.6872	79840	58.0035	71814	71.8258	0.9869	058	076	Between	Animal	Animal
D1058	D1109	na	NZ_CP019267.1	4740860	1801729	38.0043	1792706	99.4992	1789085	99.798	9023	0.5008	1798072	99.797	13110	0.7276	9453	72.1053	899	6.8574	7216	55.042	4553	34.7292	79840	80.228	103037	71.8208	0.9824	058	109	Between	Animal	Animal
D1058	O1005	na	NZ_LR882052.1	4569920	1734781	37.9609	1730563	99.7569	1728732	99.8942	4218	0.2431	1732940	99.8939	6245	0.36	4404	70.5204	292	4.6757	4085	65.4123	1728	27.6701	80518	45.7848	34405	100	0.9898	058	005	Between	Animal	Human
D1058	O1064	na	NZ_LR882052.1	4569920	1693781	37.0637	1688053	99.6618	1685946	99.8752	5728	0.3382	1691660	99.8748	8079	0.477	5958	73.7468	392	4.8521	3580	44.3124	3950	48.8922	80518	60.0934	67515	69.0558	0.9858	058	064	Between	Animal	Human
D1058	O1069	na	NZ_LR882052.1	4569920	264849	5.7955	264007	99.6821	263526	99.8178	842	0.3179	264364	99.8169	1381	0.5214	896	64.8805	78	5.6481	830	60.1014	427	30.9196	80518	100	108010	89.1853	0.9938	058	069	Between	Animal	Human
D1058	P1038	na	NZ_CP019267.1	4740860	1658914	34.9918	1648176	99.3527	1645481	99.8365	10738	0.6473	1656199	99.8363	13780	0.8307	11065	80.2975	851	6.1756	6493	47.119	5891	42.7504	79840	54.5453	44830	67.6534	0.9859	058	038	Between	Animal	Animal
D1058	P1058	na	NZ_AP021933.1	4928821	3831529	77.7372	3824555	99.818	3824033	99.9864	6974	0.182	3830998	99.9861	8165	0.2131	7634	93.4966	1215	14.8806	2271	27.8138	4381	53.6558	27978	20.895	5847	100	0.9955	058	058	Within	Animal	Animal
D1058	P1058	na	NZ_CP019267.1	4740860	1430461	30.173	1421391	99.3659	1418539	99.7994	9070	0.6341	1427579	99.7985	12242	0.8558	9360	76.4581	807	6.5921	6312	51.5602	4623	37.7634	79840	47.0115	27647	78.8766	0.9863	058	058	Within	Animal	Animal
D1058	P1064	na	NZ_CP019267.1	4740860	989964	20.8815	984205	99.4183	981366	99.7115	5759	0.5817	987093	99.71	8905	0.8995	6034	67.7597	585	6.5693	4969	55.8001	3036	34.0932	79840	83.6861	83968	73.3315	0.9856	058	064	Between	Animal	Animal
D1058	P1071	na	NZ_AP021933.1	4928821	3480015	70.6054	3477224	99.9198	3429819	98.6367	2791	0.0802	3432553	98.6362	50445	1.4496	2983	5.9134	273	0.5412	1662	3.2947	47943	95.0401	27978	48.2343	296029	4.5594	0.9396	058	071	Between	Animal	Animal
D1058	P1071	na	NZ_LR134295.1	4722738	663186	14.0424	661348	99.7229	647850	97.959	1838	0.2771	649652	97.9592	15954	2.4057	2420	15.1686	634	3.9739	1231	7.7159	13815	86.5927	68535	100	264453	25.448	0.956	058	071	Between	Animal	Animal
D1058	P1098	na	NZ_LR134295.1	4722738	1565046	33.1385	1557670	99.5287	1553111	99.7073	7376	0.4713	1560430	99.7051	12728	0.8133	8112	63.7335	1101	8.6502	4537	35.6458	6603	51.8777	68535	67.3656	66283	55.0473	0.9867	058	098	Between	Animal	Animal
D1058	P1099	na	NZ_CP019267.1	4740860	1960390	41.3509	1955000	99.7251	1950642	99.7771	5390	0.2749	1956009	99.7765	10334	0.5271	5953	57.606	624	6.0383	8220	79.5433	1297	12.5508	79840	46.7209	148662	37.8792	0.9673	058	099	Between	Animal	Animal
D1058	P1110	na	NZ_CP019267.1	4740860	1426849	30.0968	1420184	99.5329	1416617	99.7488	6665	0.4671	1423264	99.7487	10796	0.7566	7211	66.7933	800	7.4102	6141	56.8822	3581	33.1697	79840	66.7836	104975	55.1884	0.9767	058	110	Between	Animal	Animal
D1058	P2051	na	NZ_LR882052.1	4569920	603256	13.2006	601987	99.7896	600623	99.7734	1269	0.2104	601885	99.7727	2830	0.4691	1459	51.5548	222	7.8445	1256	44.3816	1197	42.2968	80518	86.0292	186903	56.9595	0.9709	058	051	Between	Animal	Animal
D1058	P2053	na	NZ_AP021933.1	4928821	2741064	55.613	2714717	99.0388	2686861	98.9739	26347	0.9612	2712911	98.9729	54551	1.9901	26398	48.3914	619	1.1347	1504	2.7571	52078	95.4666	27978	20.895	135850	4.3136	0.9691	058	053	Between	Animal	Animal
D1058	P2053	na	NZ_LR134295.1	4722738	903726	19.1356	894429	98.9713	889194	99.4147	9297	1.0287	898410	99.4118	15287	1.6916	9971	65.2254	1241	8.118	3910	25.5773	9305	60.8687	68535	36.9738	28764	100	0.99	058	053	Between	Animal	Animal
D1058	P2060	na	NZ_CP019267.1	4740860	1413934	29.8244	1408817	99.6381	1405403	99.7577	5117	0.3619	1410490	99.7564	8892	0.6289	5448	61.2686	501	5.6343	6662	74.9213	1541	17.3302	79840	83.6861	120843	74.9717	0.9857	058	060	Between	Animal	Animal
D1058	P2064	na	NZ_CP019267.1	4740860	1930271	40.7156	1922099	99.5766	1918514	99.8135	8172	0.4234	1926652	99.8125	12103	0.627	8484	70.0983	584	4.8252	8212	67.8509	2940	24.2915	79840	57.8983	52536	68.5815	0.9853	058	064	Between	Animal	Animal
D1058	P2069	na	NZ_CP019267.1	4740860	1790594	37.7694	1780415	99.4315	1777290	99.8245	10179	0.5685	1787419	99.8227	13762	0.7686	10587	76.9292	1212	8.8069	6636	48.2197	5222	37.9451	79840	76.2575	91008	74.622	0.9834	058	069	Between	Animal	Animal
D1058	P2092	na	NZ_CP019267.1	4740860	1900324	40.084	1892109	99.5677	1887858	99.7753	8215	0.4323	1896028	99.7739	12860	0.6767	8564	66.5941	645	5.0156	7911	61.5163	3917	30.4588	79840	91.2199	96103	75.6262	0.9861	058	092	Between	Animal	Animal
D1058	P3011	na	NZ_CP019267.1	4740860	1950336	41.1389	1941925	99.5687	1938643	99.831	8411	0.4313	1947021	99.83	12198	0.6254	8883	72.8234	911	7.4684	7789	63.8547	2800	22.9546	79840	83.6861	81029	85.6052	0.9871	058	011	Between	Animal	Animal
D1058	P3038	na	NZ_LR134295.1	4722738	1757494	37.2135	1741428	99.0859	1737451	99.7716	16066	0.9141	1753443	99.7695	20934	1.1911	16883	80.6487	1319	6.3008	4445	21.2334	14418	68.8736	68535	77.7763	104521	48.0401	0.9843	058	038	Between	Animal	Animal
D1058	P3060	na	NZ_CP019267.1	4740860	1256620	26.5062	1250794	99.5364	1248176	99.7907	5826	0.4636	1253986	99.7904	8678	0.6906	6044	69.6474	453	5.2201	5443	62.7218	2535	29.2118	79840	91.2199	127461	72.8646	0.985	058	060	Between	Animal	Animal
D1058	P3068	na	NZ_CP019267.1	4740860	1921339	40.5272	1915971	99.7206	1911336	99.7581	5368	0.2794	1916681	99.7576	10774	0.5608	6116	56.7663	799	7.416	8004	74.29	1743	16.1778	79840	76.2575	154052	49.7105	0.9757	058	068	Between	Animal	Animal
D1058	P3109	na	NZ_LR134295.1	4722738	1202430	25.4604	1193722	99.2758	1185599	99.3195	8708	0.7242	1194228	99.3179	17748	1.476	9546	53.7863	1295	7.2966	4307	24.2675	11253	63.4043	68535	36.9738	48270	60.2548	0.9858	058	109	Between	Animal	Animal
D1058	S1031	na	NZ_AP021933.1	4928821	3166706	64.2488	3162874	99.879	3125935	98.8321	3832	0.121	3129690	98.8311	41331	1.3052	4315	10.4401	654	1.5823	1881	4.5511	38368	92.831	27978	72.6607	228113	9.1091	0.9561	058	031	Between	Animal	Environment
D1058	S1053	na	NZ_CP019267.1	4740860	1314892	27.7353	1310455	99.6626	1307391	99.7662	4437	0.3374	1311804	99.7652	7959	0.6053	4871	61.2012	567	7.124	5870	73.753	1355	17.0248	79840	76.2575	68249	78.0143	0.9882	058	053	Between	Animal	Environment
D1058	S1060	na	NZ_AP021933.1	4928821	3867737	78.4718	3862990	99.8773	3861779	99.9687	4747	0.1227	3866514	99.9684	6540	0.1691	5317	81.2997	880	13.4557	2225	34.0214	3218	49.2049	27978	20.895	49801	11.7628	0.9866	058	060	Between	Animal	Environment
D1058	S1081	na	NZ_CP019267.1	4740860	1981101	41.7878	1972786	99.5803	1968945	99.8053	8315	0.4197	1977214	99.8038	12690	0.6406	8803	69.3696	903	7.1158	8078	63.6564	3168	24.9645	79840	85.0376	95860	85.4642	0.9908	058	081	Between	Animal	Environment
D1058	S1099	na	NZ_CP019267.1	4740860	1682639	35.4923	1676475	99.6337	1673008	99.7932	6164	0.3663	1679143	99.7922	10013	0.5951	6517	65.0854	544	5.4329	7685	76.7502	1528	15.2602	79840	39.2923	68264	58.3748	0.9807	058	099	Between	Animal	Environment
D1060	O1004	na	NZ_LR134231.1	4594692	2568775	55.9074	2558313	99.5927	2554840	99.8642	10462	0.4073	2565271	99.8636	14567	0.5671	11063	75.9456	1129	7.7504	6489	44.5459	6453	44.2988	42940	86.6442	46667	88.3708	0.9961	060	004	Between	Animal	Human
D1060	O1038	na	NZ_LR134231.1	4594692	3228384	70.2633	3221189	99.7771	3216550	99.856	7195	0.2229	3223708	99.8552	12384	0.3836	7708	62.2416	611	4.9338	7502	60.5782	3890	31.4115	42940	78.123	118258	38.7999	0.9793	060	038	Between	Animal	Human
D1060	O1049	na	NZ_CP041359.1	5320024	3465494	65.1406	3458557	99.7998	3456458	99.9393	6937	0.2002	3463371	99.9387	9746	0.2812	7623	78.2167	932	9.5629	6229	63.9134	2278	23.3737	112901	71.7815	135836	52.7357	0.9768	060	049	Between	Animal	Human
D1060	O1108	na	NZ_LR134231.1	4594692	1100854	23.9593	1096535	99.6077	1094209	99.7879	4319	0.3923	1098507	99.7868	7118	0.6466	4771	67.0273	582	8.1765	3503	49.2133	2627	36.9064	42940	100	88781	56.5414	0.9896	060	108	Between	Animal	Human
D1060	P1004	na	NZ_LR134231.1	4594692	1770921	38.5428	1765268	99.6808	1763411	99.8948	5653	0.3192	1769046	99.8941	7878	0.4449	6003	76.1995	446	5.6613	5843	74.1686	1381	17.5298	42940	100	67840	81.2647	0.9945	060	004	Between	Animal	Animal
D1060	P1005	na	NZ_LR134231.1	4594692	1735793	37.7782	1724961	99.376	1723173	99.8963	10832	0.624	1733970	99.895	13056	0.7522	11233	86.0371	1137	8.7086	5055	38.7178	6428	49.2341	42940	64.7671	32957	83.1356	0.9944	060	005	Between	Animal	Animal
D1060	P1020	na	NZ_LR134231.1	4594692	3144811	68.4444	3137164	99.7568	3127647	99.6966	7647	0.2432	3135256	99.6962	17889	0.5688	8334	46.5873	814	4.5503	6228	34.8147	9593	53.6251	42940	71.5952	88599	38.9734	0.9846	060	020	Between	Animal	Animal
D1060	P1021	na	NZ_LR134231.1	4594692	2212097	48.1446	2201846	99.5366	2200416	99.9351	10251	0.4634	2210642	99.9342	12261	0.5543	10806	88.1331	1284	10.4722	5631	45.9261	4803	39.173	42940	86.6442	57519	78.395	0.9942	060	021	Between	Animal	Animal
D1060	P1038	na	NZ_LR134231.1	4594692	1620050	35.2592	1613826	99.6158	1611822	99.8758	6224	0.3842	1618026	99.8751	8658	0.5344	6634	76.6228	758	8.7549	4734	54.6778	2803	32.3747	42940	86.6442	42619	86.9729	0.997	060	038	Between	Animal	Animal
D1060	P1055	na	NZ_LR134231.1	4594692	1066407	23.2095	1061822	99.5701	1060350	99.8614	4585	0.4299	1064912	99.8598	6452	0.605	4957	76.8289	586	9.0825	4013	62.1978	1552	24.0546	42940	86.6442	47164	88.6948	0.9962	060	055	Between	Animal	Animal
D1060	P1084	na	NZ_CP049936.1	4731796	3596247	76.0017	3590983	99.8536	3586054	99.8627	5264	0.1464	3591268	99.8616	11696	0.3252	6717	57.4299	1690	14.4494	6013	51.4107	3259	27.8642	44022	100	129902	37.4213	0.9817	060	084	Between	Animal	Animal
D1060	P1084	na	NZ_LR134231.1	4594692	2530077	55.0652	2524440	99.7772	2523115	99.9475	5637	0.2228	2528730	99.9468	7406	0.2927	6059	81.812	634	8.5606	4871	65.771	1702	22.9814	42940	64.7671	116509	30.8397	0.9772	060	084	Between	Animal	Animal
D1060	P1085	na	NZ_CP049936.1	4731796	3613505	76.3665	3609071	99.8773	3603435	99.8438	4434	0.1227	3607823	99.8428	11474	0.3175	5792	50.4793	1470	12.8116	5722	49.8693	3638	31.7065	44022	100	170614	28.4889	0.973	060	085	Between	Animal	Animal
D1060	P1090	na	NZ_LR134231.1	4594692	3295183	71.7172	3288020	99.7826	3284910	99.9054	7163	0.2174	3292044	99.9047	11156	0.3386	8017	71.8627	914	8.1929	7438	66.6726	2257	20.2313	42940	100	92755	57.5387	0.9884	060	090	Between	Animal	Animal
D1060	P2009	na	NZ_CP049936.1	4731796	2325545	49.1472	2319860	99.7555	2318072	99.9229	5685	0.2445	2323741	99.9224	9072	0.3901	7268	80.1146	1791	19.7421	2323	25.6063	4460	49.1623	44022	60.1086	115016	22.9994	0.9774	060	009	Between	Animal	Animal
D1060	P2066	na	NZ_LR134231.1	4594692	2241697	48.7888	2235307	99.7149	2232487	99.8738	6390	0.2851	2238849	99.873	9687	0.4321	6839	70.5998	662	6.8339	5882	60.7206	2862	29.5448	42940	64.7671	53230	67.306	0.9911	060	066	Between	Animal	Animal
D1060	P3031	na	NZ_LR134231.1	4594692	327360	7.1247	324374	99.0879	322526	99.4303	2986	0.9121	325486	99.4275	5354	1.6355	3480	64.9981	694	12.9623	2163	40.3997	2174	40.6052	42940	64.7671	65131	54.9876	0.9885	060	031	Between	Animal	Animal
D1060	P3092	na	NZ_LR134231.1	4594692	2391212	52.0429	2375714	99.3519	2374567	99.9517	15498	0.6481	2390045	99.9512	17069	0.7138	15902	93.163	1391	8.1493	5773	33.8215	9503	55.674	42940	64.7671	41192	86.8518	0.9937	060	092	Between	Animal	Animal
D1060	S1019	na	NZ_LR134231.1	4594692	1691951	36.824	1686490	99.6772	1684506	99.8824	5461	0.3228	1689938	99.881	7785	0.4601	5772	74.1426	464	5.9602	4965	63.7765	2095	26.9107	42940	64.7671	65915	54.7265	0.9883	060	019	Between	Animal	Environment
D1060	S1030	na	NZ_LR134231.1	4594692	2675034	58.2201	2666934	99.6972	2663352	99.8657	8100	0.3028	2671422	99.865	12272	0.4588	8660	70.5671	886	7.2197	6291	51.263	4446	36.2288	42940	86.6442	67621	66.8505	0.992	060	030	Between	Animal	Environment
D1060	W1081	na	NZ_CP041359.1	5320024	506846	9.5271	501585	98.962	498762	99.4372	5261	1.038	503986	99.4357	8452	1.6676	5592	66.1619	744	8.8027	3615	42.7709	3764	44.5338	112901	50.7267	86733	66.9365	0.9835	060	081	Between	Animal	Environment
D1060	W1081	na	NZ_CP039403.1	4702395	3117965	66.3059	3099286	99.4009	3072362	99.1313	18679	0.5991	3090819	99.1294	46040	1.4766	18894	41.0382	754	1.6377	3543	7.6955	41176	89.4353	12689	100	162200	12.9562	0.9675	060	081	Between	Animal	Environment
D1060	W1110	na	NZ_LR134231.1	4594692	3313946	72.1255	3306534	99.7763	3303627	99.9121	7412	0.2237	3311006	99.9113	11156	0.3366	8216	73.6465	886	7.9419	7371	66.0721	2390	21.4234	42940	84.9511	82294	54.2409	0.9879	060	110	Between	Animal	Environment
D1075	P2066	na	NZ_CP074407.1	4928781	1153471	23.4028	1150883	99.7756	1145650	99.5453	2588	0.2244	1148230	99.5456	7995	0.6931	2754	34.4465	204	2.5516	6783	84.8405	863	10.7942	180125	71.9606	154472	91.9125	0.9692	075	066	Between	Animal	Animal
D1075	P3066	na	NZ_CP074407.1	4928781	1295327	26.2809	1292825	99.8068	1287046	99.553	2502	0.1932	1289525	99.5521	8534	0.6588	2732	32.0131	268	3.1404	7345	86.0675	827	9.6906	180125	72.1699	138694	93.043	0.9688	075	066	Between	Animal	Animal
D1076	D1109	na	NZ_CP019267.1	4740860	2096529	44.2225	2090218	99.699	2086095	99.8027	6311	0.301	2092371	99.8017	10993	0.5243	6835	62.1759	780	7.0954	3924	35.6954	5942	54.0526	71814	70.6993	103037	44.2375	0.9785	076	109	Between	Animal	Animal
D1076	P1038	na	NZ_CP019267.1	4740860	1737993	36.6599	1730820	99.5873	1727279	99.7954	7173	0.4127	1734419	99.7944	11036	0.635	7462	67.6151	446	4.0413	3689	33.427	6459	58.5266	71814	78.5279	44830	81.9139	0.9903	076	038	Between	Animal	Animal
D1076	P1051	na	NZ_CP010167.1	4630919	1780931	38.4574	1777624	99.8143	1776501	99.9368	3307	0.1857	1779786	99.9357	4755	0.267	3610	75.9201	458	9.632	2728	57.3712	1309	27.5289	106339	84.65	90712	84.7727	0.9904	076	051	Between	Animal	Animal
D1076	P1058	na	NZ_CP019267.1	4740860	1601581	33.7825	1595143	99.598	1591809	99.791	6438	0.402	1598204	99.7891	10037	0.6267	6660	66.3545	525	5.2306	3681	36.6743	5451	54.3091	71814	42.5251	27647	52.0418	0.985	076	058	Between	Animal	Animal
D1076	P1064	na	NZ_CP019267.1	4740860	1530503	32.2832	1525571	99.6778	1521896	99.7591	4932	0.3222	1526808	99.7586	9014	0.589	5319	59.0082	599	6.6452	3457	38.3515	4642	51.4977	71814	54.4044	83968	30.414	0.9773	076	064	Between	Animal	Animal
D1076	P1099	na	NZ_CP019267.1	4740860	2731411	57.6143	2729841	99.9425	2723886	99.7819	1570	0.0575	2725436	99.7812	8216	0.3008	2241	27.276	770	9.372	4927	59.9684	2305	28.055	71814	43.2102	148662	24.2591	0.9648	076	099	Between	Animal	Animal
D1076	P1110	na	NZ_CP019267.1	4740860	2195089	46.3015	2189965	99.7666	2185304	99.7872	5124	0.2334	2190390	99.7859	10364	0.4721	5665	54.6604	770	7.4296	4176	40.2933	5000	48.2439	71814	90.4072	104975	48.3677	0.9812	076	110	Between	Animal	Animal
D1076	P2060	na	NZ_CP019267.1	4740860	1868883	39.4208	1866427	99.8686	1862085	99.7674	2456	0.1314	1864520	99.7665	7182	0.3843	2819	39.2509	458	6.3771	4408	61.3757	2055	28.6132	71814	63.9973	120843	87.9248	0.9785	076	060	Between	Animal	Animal
D1076	P2064	na	NZ_CP019267.1	4740860	2585056	54.5272	2580400	99.8199	2576295	99.8409	4656	0.1801	2580908	99.8395	9152	0.354	5004	54.6766	554	6.0533	4547	49.6831	3509	38.3413	71814	72.9858	52536	86.3237	0.9879	076	064	Between	Animal	Animal
D1076	P2069	na	NZ_CP019267.1	4740860	2073104	43.7284	2065317	99.6244	2061619	99.8209	7787	0.3756	2069364	99.8196	11956	0.5767	8216	68.7186	653	5.4617	3966	33.1716	6950	58.1298	71814	63.9973	91008	48.1551	0.9782	076	069	Between	Animal	Animal
